"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","72427284440700590875482","01046806191300822159aJS7JhX9YNY",,"","2025-05-23 11:01:00","2801216975","83eb8d0f-180d-43aa-bdb4-d807c206ae47","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","300077284440700590859482","01046806191300822159aJS7JhX9YNY",,"","2025-06-15 18:03:00","2801216975","a53a39de-dd27-4796-8108-e8564e63ed7a","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","300077284440700590859482","0104680619130082215zoMtk;cgEfD%",,"","2025-06-15 18:03:00","2801216975","6257196b-989f-404a-a587-a9285108a07a","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","132527284440700590876482","0104680619130082215zoMtk;cgEfD%",,"","2025-05-23 12:03:00","2801216975","aea00dbf-ec9d-44c5-ab83-a6802897370b","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","72317284440700590875482","0104680619130082215ss/OIbIeR=(U",,"","2025-05-23 10:36:00","2801216975","aeb6ccf4-3c8c-4368-83f8-1ad9fcfd7806","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 15:05:14","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","300077284440700590859482","0104680619130082215ss/OIbIeR=(U",,"","2025-06-15 18:03:00","2801216975","82c2c4ba-0119-49f7-83a9-0845e8e1b99d","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 14:32:51","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","90437284440700590876482","0104680619130082215xJouy8SN9OIP",,"","2025-04-30 15:20:00","2801216975","48d738be-4b34-485d-b728-df9dced45e98","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 14:32:51","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299957284440700590859482","0104680619130082215xJouy8SN9OIP",,"","2025-06-15 17:30:00","2801216975","34dd223d-9e66-4a57-89f7-ab3ac972ad6e","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 14:31:30","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","90437284440700590876482","0104680619130082215em%ON%WbVniS",,"","2025-04-30 15:20:00","2801216975","4ba963cd-8ff4-4381-8ebd-43391007bf75","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 14:31:30","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299947284440700590859482","0104680619130082215em%ON%WbVniS",,"","2025-06-15 17:27:00","2801216975","8db378bf-7583-4302-b246-067defbb55cc","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 14:26:01","Упакованная вода","Амурская область","Амурская обл, Завитинский р-н, г Завитинск, ул Октябрьская, 2Е","4247284440700590891482","0104680619130082215HwZQk0IRF,S%",,"","2025-02-04 09:54:00","2801216975","10465764-9231-4097-b500-3c02c2d996db","Нет",,,,,,,,"04680619130082","816645b8-d962-4cbb-99e8-5d832eb564ef","Завитинский","7284440700590891","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 14:18:10","Упакованная вода","Амурская область","Амурская обл, Завитинский р-н, г Завитинск, ул Октябрьская, 2Е","3507284440700590891482","0104680619130082215;RQqkpkmJhuY",,"","2025-02-03 13:34:00","2801216975","d7dabd22-05d7-4378-a764-c9009f81a716","Нет",,,,,,,,"04680619130082","816645b8-d962-4cbb-99e8-5d832eb564ef","Завитинский","7284440700590891","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 14:09:27","Упакованная вода","Амурская область","Амурская обл, Завитинский р-н, г Завитинск, ул Октябрьская, 2Е","4897284440700590891482","0104680619130082215vjdq*hCp?VrP",,"","2025-02-04 15:07:00","2801216975","d2dd28a5-5d23-4e7e-ac08-edfdc0743e67","Нет",,,,,,,,"04680619130082","816645b8-d962-4cbb-99e8-5d832eb564ef","Завитинский","7284440700590891","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:52:30","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","90437284440700590876482","0104680619130082215UGJVugSoCPU7",,"","2025-04-30 15:20:00","2801216975","85f0cbdb-da1f-446e-8e49-818ef95c5397","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:52:30","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299817284440700590859482","0104680619130082215UGJVugSoCPU7",,"","2025-06-15 16:47:00","2801216975","6468c3f8-cf83-4f3c-a8e3-8313be079348","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:52:30","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","72427284440700590878482","0104680619130082215LUWM=IimdgE4",,"","2025-04-25 19:46:00","2801216975","29e58d24-6ebd-442e-9454-7dc34c2b20d2","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590878","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:52:30","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299817284440700590859482","0104680619130082215LUWM=IimdgE4",,"","2025-06-15 16:47:00","2801216975","ed9dc4dc-ba60-4bf2-a785-5c7da5442223","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:12:53","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","90437284440700590876482","0104680619130082215zqeIcg14Lxrd",,"","2025-04-30 15:20:00","2801216975","fac96f04-d49e-4e60-842c-fb15859ca737","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:12:53","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299607284440700590859482","0104680619130082215zqeIcg14Lxrd",,"","2025-06-15 16:07:00","2801216975","727f17b7-da8f-463c-b5db-d1d66efb69be","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:03:25","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","72857284440700590878482","0104680619130082215THBIbJXHnW+T",,"","2025-04-27 15:10:00","2801216975","9f7057c5-513c-4024-aedc-ff07223f36a5","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590878","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 13:03:25","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299557284440700590859482","0104680619130082215THBIbJXHnW+T",,"","2025-06-15 15:57:00","2801216975","7c6034ff-a607-4fc8-877b-3d177446b7a5","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","136137284440700590876482","0104680619130082215nfqE(2DOsER,",,"","2025-05-25 10:35:00","2801216975","eb2e9a43-af63-4369-b619-fd6ad19ae42a","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","0104680619130082215nfqE(2DOsER,",,"","2025-06-15 14:05:00","2801216975","20ed8f9a-36e8-4462-83be-523a4090cd31","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","72317284440700590875482","01046806191300822150k'seXUfjecj",,"","2025-05-23 10:36:00","2801216975","122d6729-4864-4d66-887e-3f3366a13ce7","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","01046806191300822150k'seXUfjecj",,"","2025-06-15 14:05:00","2801216975","f927406a-4e24-476c-8bc5-6dcf92f427d3","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","136137284440700590876482","0104680619130082215qwTL;Y?lAXWd",,"","2025-05-25 10:35:00","2801216975","68bdbb6f-7084-4e5e-a414-857de9f32a5c","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","0104680619130082215qwTL;Y?lAXWd",,"","2025-06-15 14:05:00","2801216975","63bd542f-e115-4a95-af70-d77e8ec19600","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","134817284440700590876482","01046806191300822153tMEIW9?tduq",,"","2025-05-24 13:42:00","2801216975","6ebb301e-5a75-4e21-87c1-fb5d79249981","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","01046806191300822153tMEIW9?tduq",,"","2025-06-15 14:05:00","2801216975","af4f410b-4282-48ba-8320-9bd623e008f9","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","0104680619130082215j3ryMN""Jqwc7",,"","2025-06-15 14:05:00","2801216975","ba8f3be9-e9c6-4af0-8a73-850546dcac62","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","136707284440700590876482","0104680619130082215j3ryMN""Jqwc7",,"","2025-05-25 13:52:00","2801216975","e2516d38-72fc-4d84-b1d7-5dd7e77d3d45","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","299007284440700590859482","010468061913008221599UJ>N+Y0*""O",,"","2025-06-15 14:05:00","2801216975","eceb0231-8109-42d3-912c-69dfd09a1de2","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 11:07:41","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","73807284440700590875482","010468061913008221599UJ>N+Y0*""O",,"","2025-05-24 16:22:00","2801216975","ce6c65b3-8acc-4b9b-a3e6-6fc9605fd26a","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","55567284440700590875482","0104680619130082215*mNRF7d5?OCn",,"","2025-04-30 12:10:00","2801216975","658007d3-dd9f-418b-a515-69ce2d88f437","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215*mNRF7d5?OCn",,"","2025-06-15 13:14:00","2801216975","21297ce3-5ae1-4cbe-8194-95af906836e8","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215PQZjO&K(umds",,"","2025-06-15 13:14:00","2801216975","d7549f4f-2912-401c-b6ed-a31042333c18","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","85027284440700590876482","0104680619130082215PQZjO&K(umds",,"","2025-04-27 18:32:00","2801216975","c972e057-075e-4634-bff5-9e5acfbb6cfd","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","86747284440700590876482","0104680619130082215xNoJcahDTGW>",,"","2025-04-28 18:50:00","2801216975","f7280806-88c8-4035-94fa-2f17d57070b1","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590876","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215xNoJcahDTGW>",,"","2025-06-15 13:14:00","2801216975","f2f58c20-9113-4aeb-aa06-0b96e549b082","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215TWcQa-G5qZjk",,"","2025-06-15 13:14:00","2801216975","11cb70df-b029-45b2-9e19-72134c2b925c","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","53277284440700590875482","0104680619130082215TWcQa-G5qZjk",,"","2025-04-26 13:53:00","2801216975","bb49ca67-82f6-4e7a-98ea-c4481d74a99f","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Октябрьский р-н, п Восточный, ул Восточная, 9Б","52797284440700590875482","0104680619130082215)bamtT""Fola9",,"","2025-04-26 11:40:00","2801216975","8b4976e3-7151-475d-a1f3-7b59431b33e2","Нет",,,,,,,,"04680619130082","fb42ba7f-b1b9-4909-87b2-1b9c8eb58a86","Октябрьский","7284440700590875","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215)bamtT""Fola9",,"","2025-06-15 13:14:00","2801216975","ad817a45-373d-428a-b3c6-543fc58d9d44","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
"Повторные продажи у одного продавца","Повторные продажи у одного продавца более или равно 30 минут","2025-06-15 10:18:13","Упакованная вода","Амурская область","Амурская обл, Бурейский р-н, пгт Новобурейский, ул Советская, 13","298747284440700590859482","0104680619130082215WjYn?MfEsYka",,"","2025-06-15 13:14:00","2801216975","d7515d5f-8ed5-41fd-b347-b19769d6fab3","Нет",,,,,,,,"04680619130082","ed45bfca-b409-4500-ad0d-74eb876fb083","Бурейский","7284440700590859","Да"
