"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:41:00","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43706738044070013672723","0104660326730010215YYmQZK",,"0008180969026672","2025-06-14 15:37:00","2724235106","098e7ad4-f9eb-4e54-8f02-2dd2dd9634bb","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:41:00","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43706738044070013672723","0104660326730010215+O""6mS",,"0008180969026672","2025-06-14 15:37:00","2724235106","1920a9df-196a-4e5b-b2a8-619e6a2848e5","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:41:00","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43706738044070013672723","0104660326730010215LMpvJs",,"0008180969026672","2025-06-14 15:37:00","2724235106","c9cc23bb-fa87-46b6-8496-fba99a26d162","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:36:06","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43703738044070013672723","0104601501037760215nLdTfT",,"0008180969026672","2025-06-14 15:31:00","2724235106","64d009af-3676-4387-b69a-85759b4f6816","Нет",,,,,,,,"04601501037760","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215C1!KnI",,"0008180969026672","2025-06-14 15:10:00","2724235106","5457ea6d-1fbd-482b-b1d3-034143fe01ca","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215bLYI7(",,"0008180969026672","2025-06-14 15:10:00","2724235106","9cb79ee6-dd65-4a4d-9f08-4b043f4b8b83","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215Iitg'v",,"0008180969026672","2025-06-14 15:10:00","2724235106","2549ea22-6186-4958-990c-c076071163ce","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215R6THy:",,"0008180969026672","2025-06-14 15:10:00","2724235106","a52ef75e-e153-48a1-9c8e-9125994665bb","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215M=UPFZ",,"0008180969026672","2025-06-14 15:10:00","2724235106","2157cfe6-264a-4e1c-8b1e-263aec44aa19","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:17:38","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43698738044070013672723","0104660326730010215j?aTjx",,"0008180969026672","2025-06-14 15:10:00","2724235106","31ee86f8-91cd-4227-8cdb-70c7acc81acc","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:42:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43678738044070013672723","0104601501037760215CyBHVM",,"0008180969026672","2025-06-14 14:38:00","2724235106","878822b7-76db-4512-a7b5-20334eb7c480","Нет",,,,,,,,"04601501037760","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:42:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43678738044070013672723","01046015010377602154dIIn(",,"0008180969026672","2025-06-14 14:38:00","2724235106","b0bdc331-075a-4da1-95b2-2f20a2022e08","Нет",,,,,,,,"04601501037760","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215;IUgTP",,"0008180969026672","2025-06-14 14:20:00","2724235106","c6bd50c1-096e-4b42-ae3b-a32c5ab5c5e9","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215r4Ql+I",,"0008180969026672","2025-06-14 14:20:00","2724235106","fcf92165-34a3-4d31-822c-f7025e3128cd","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","01046603267300102150qeP.X",,"0008180969026672","2025-06-14 14:20:00","2724235106","d82c2055-5b2e-461d-aa28-60b549580486","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215CUeNb%",,"0008180969026672","2025-06-14 14:20:00","2724235106","a9b2e01e-76c3-4b28-a2a8-8eea96314c8c","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215Z>W+jD",,"0008180969026672","2025-06-14 14:20:00","2724235106","9f91c002-6883-4ee5-b9bd-8b1e12d370ec","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215fD*,ip",,"0008180969026672","2025-06-14 14:20:00","2724235106","cdf032ee-f762-436a-82dc-5fbf8158d1f4","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215?hUZow",,"0008180969026672","2025-06-14 14:20:00","2724235106","0fde0d5f-0ac9-4aed-a939-af55727242ba","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215zrTfUM",,"0008180969026672","2025-06-14 14:20:00","2724235106","60cb8ff7-9d8b-4701-9992-b75225eef951","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:26:07","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215Zaf>ic",,"0008180969026672","2025-06-14 14:20:00","2724235106","be677775-2a35-4e85-875a-662e461669f5","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:24:06","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215RfQc0M",,"0008180969026672","2025-06-14 14:20:00","2724235106","8c70a0f8-d424-4e6e-a2b8-7e9646b7a1ac","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:24:06","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215OLY;Mn",,"0008180969026672","2025-06-14 14:20:00","2724235106","5e050e92-0f35-4361-a2c9-d253ff765ea9","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 04:24:06","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43669738044070013672723","0104660326730010215Cmf4qR",,"0008180969026672","2025-06-14 14:20:00","2724235106","b6d66ee2-cb09-414e-b2a1-6e8bcd347162","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 03:52:42","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43651738044070013672723","0104670079361072215gKlrNp",,"0008180969026672","2025-06-14 13:48:00","2724235106","1f88f9eb-18e6-43af-a345-eed2571986a7","Нет",,,,,,,,"04670079361072","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 03:40:16","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43644738044070013672723","0104670079361072215hkaPSF",,"0008180969026672","2025-06-14 13:37:00","2724235106","29681204-6192-4b31-9a80-04f7162c8f22","Нет",,,,,,,,"04670079361072","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 02:00:56","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43603738044070013672723","01046603267300102157?DhQY",,"0008180969026672","2025-06-14 11:57:00","2724235106","71976727-10ba-474f-9d57-1ce959018aab","Нет",,,,,,,,"04660326730010","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 00:46:02","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43574738044070013672723","0104601501037760215fASQYN",,"0008180969026672","2025-06-14 10:42:00","2724235106","b8b9b315-1841-431e-bbd0-e1b31f8cf92d","Нет",,,,,,,,"04601501037760","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 00:46:02","Пиво и пивные напитки","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43574738044070013672723","0104601501037760215P;:8Q)",,"0008180969026672","2025-06-14 10:42:00","2724235106","ef181b45-29a3-40b7-b201-6b4ba9cc3e62","Нет",,,,,,,,"04601501037760","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
