"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:12:58","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51867380440801919398482","0104627175131030215m_reN",,"","2025-06-15 17:05:00","4217148578","a8c55fdc-44f5-4718-9159-aa3dc2de98bf","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 16:08:37","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","79507380440700585807482","0104606599003758215tI&i'",,"","2025-06-15 17:02:00","4217148578","4da15494-0885-474f-b3a3-9691d07c2946","Нет",,,,,,,,"04606599003758","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585807","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 16:08:37","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","79507380440700585807482","0104606599003758215IfHXi",,"","2025-06-15 17:02:00","4217148578","145b5de0-f5f4-478a-9ffd-9e79159466d8","Нет",,,,,,,,"04606599003758","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585807","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:06:32","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183717384440800323789482","0104627175131177215irTP""",,"","2025-06-15 16:59:00","4217148578","3404ee89-d8fe-4684-8d0b-4afd6d368e5a","Нет",,,,,,,,"04627175131177","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:03:15","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","30217380440801919355482","0104627175131030215N1bA=",,"","2025-06-15 16:55:00","4217148578","30f740c4-414e-4fda-a0f4-7f6526d0e26c","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919355","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:03:15","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","30217380440801919355482","0104627175131177215dJoZ(",,"","2025-06-15 16:55:00","4217148578","c49371f9-5d5f-48a0-8b2b-79f79bf4bf3a","Нет",,,,,,,,"04627175131177","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919355","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:03:15","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","30217380440801919355482","0104627175131030215nbIBo",,"","2025-06-15 16:55:00","4217148578","db863181-8ca9-4eb1-96a4-720179974728","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919355","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:03:15","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","30217380440801919355482","0104627175131030215ndOeM",,"","2025-06-15 16:55:00","4217148578","88801af3-f0f9-44af-a974-aa1d8d170243","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919355","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:58:51","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108657384440800323460482","01046271751311772150sXU:",,"","2025-06-15 16:56:00","4217148578","ec6efe0d-dc98-4e0a-a64c-ff2da3a750da","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:58:51","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183707384440800323789482","0104627175131177215kV2h)",,"","2025-06-15 16:55:00","4217148578","da9d3acf-a6e0-47cd-85a9-ee52d4827b6c","Нет",,,,,,,,"04627175131177","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:57:07","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108647384440800323460482","0104627175131177215Y*,-T",,"","2025-06-15 16:50:00","4217148578","8924dc31-1a46-45f4-a7a3-3122c4bbb1e9","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:57:07","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108647384440800323460482","0104627175131030215I)_IM",,"","2025-06-15 16:50:00","4217148578","b2d39412-da06-4ab7-8d83-1378161251f1","Нет",,,,,,,,"04627175131030","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:57:07","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","40197380440801914773482","0104627175131177215eIni8",,"","2025-06-15 16:54:00","4217148578","31a90b23-8a2c-4e32-9f4b-abe5527d0c8e","Нет",,,,,,,,"04627175131177","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:54:38","Молочная продукция","Томская область","Томская обл, Каргасокский р-н, с Каргасок, ул Лесная, 3А","89587384440800323876482","0104627175131030215IdR0C",,"","2025-06-15 16:50:00","4217148578","5b4616a0-192c-4034-8c9e-581b650f55ff","Нет",,,,,,,,"04627175131030","ec58298e-544a-4850-af31-5243f659c04e","Каргасокский","7384440800323876","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:49:38","Молочная продукция","Томская область","Томская обл, г Томск, ул Мокрушина, 9, стр 13","18987384440900690351482","0104627175131030215pIhTR",,"","2025-06-15 16:46:00","4217148578","80948c2d-6aad-46b8-8be5-e7a6e05cfbaa","Нет",,,,,,,,"04627175131030","8a4390b9-fa89-4252-a670-91e7a54228e2","Томск","7384440900690351","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:44:38","Молочная продукция","Томская область","Томская обл, Каргасокский р-н, с Каргасок, ул Лесная, 3А","89547384440800323876482","01046271751311772156YnnC",,"","2025-06-15 16:38:00","4217148578","b2e7d4ae-4900-45c0-8bc5-2c757ca20efd","Нет",,,,,,,,"04627175131177","ec58298e-544a-4850-af31-5243f659c04e","Каргасокский","7384440800323876","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:44:38","Молочная продукция","Томская область","Томская обл, Кожевниковский р-н, с Кожевниково, ул Гагарина, 16, стр 3","72767384440800324163482","01046271751310302155W0/M",,"","2025-06-15 16:39:00","4217148578","392fabf6-3c25-41d2-8f09-6f2e8799da11","Нет",,,,,,,,"04627175131030","fcac5524-3d16-4ace-8f1b-16beddafcc11","Кожевниковский","7384440800324163","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:37:22","Молочная продукция","Томская область","Томская обл, Каргасокский р-н, с Каргасок, ул Лесная, 3А","89507384440800323876482","0104627175131177215YhsJe",,"","2025-06-15 16:32:00","4217148578","77decb5b-0f32-453f-b17e-dbb51920b464","Нет",,,,,,,,"04627175131177","ec58298e-544a-4850-af31-5243f659c04e","Каргасокский","7384440800323876","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:37:22","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195687380440700591798482","0104627175131177215syscB",,"","2025-06-15 16:32:00","4217148578","2cee040f-b743-4c5f-b4dc-19e023025ca0","Нет",,,,,,,,"04627175131177","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:37:22","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51847380440801919398482","0104627175131030215M!XJk",,"","2025-06-15 16:31:00","4217148578","5b9e5caf-2e76-4a53-aaad-c6889123d59f","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:29:39","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","40137380440801914773482","0104627175131177215rBuJ?",,"","2025-06-15 16:25:00","4217148578","d657ef14-c4fd-4977-a99c-18951b9e1e48","Нет",,,,,,,,"04627175131177","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:29:39","Молочная продукция","Томская область","Томская обл, Чаинский р-н, с Подгорное, ул 60 лет ВЛКСМ, 20А, стр 3","132227380440801304927482","01046271751311772158NGI4",,"","2025-06-15 16:25:00","4217148578","8ba8772b-ade7-47a7-bc69-9a10a4178e34","Нет",,,,,,,,"04627175131177","bfea1dcb-831c-408a-b1e3-421389e2ae4e","Чаинский","7380440801304927","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:29:39","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85987384440800324154482","0104627175131030215Q7E7j",,"","2025-06-15 16:26:00","4217148578","48f23e40-6e03-4c26-9e86-faef41aa8846","Нет",,,,,,,,"04627175131030","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:29:39","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","40137380440801914773482","0104627175131030215j!c.p",,"","2025-06-15 16:25:00","4217148578","574924ee-fda7-44c9-983a-b6e64a5c9fe0","Нет",,,,,,,,"04627175131030","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:24:43","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51837380440801919398482","0104627175131030215n!x<?",,"","2025-06-15 16:20:00","4217148578","8b6a8ecc-9de1-46af-88da-7fb583b51986","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:19:10","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183647384440800323789482","0104627175131030215/nbkF",,"","2025-06-15 16:14:00","4217148578","4650f7b4-949d-4c34-9a49-7ca680dbb6cf","Нет",,,,,,,,"04627175131030","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:16:36","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195617380440700591798482","0104627175131030215eis9K",,"","2025-06-15 16:13:00","4217148578","7b568559-8789-41f2-8bb7-35c84751a28c","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:14:43","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85927384440800324154482","0104627175131177215XXFTZ",,"","2025-06-15 16:10:00","4217148578","28483d82-4a67-4908-9c68-caf9a96c332a","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:12:19","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","99047380440700650079482","01046271751311772154Y,5!",,"","2025-06-15 16:07:00","4217148578","f598d383-2cad-461c-b4ad-c312699e9c77","Нет",,,,,,,,"04627175131177","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650079","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:36:49","Молочная продукция","Томская область","Томская обл, Каргасокский р-н, с Каргасок, ул Лесная, 3А","89387384440800323876482","0104627175131030215ZXY!N",,"","2025-06-15 15:31:00","4217148578","90b44a4d-4f7d-4e46-b0d7-245387200ac8","Нет",,,,,,,,"04627175131030","ec58298e-544a-4850-af31-5243f659c04e","Каргасокский","7384440800323876","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:22:23","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195547380440700591798482","0104627175131030215bTKP*",,"","2025-06-15 15:17:00","4217148578","eb9e8598-8664-47ec-aae4-9f464b2e4a6c","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195537380440700591798482","0104627175131030215EeXU!",,"","2025-06-15 15:15:00","4217148578","a0efd672-b2a4-4bbc-96eb-741c76f28511","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","219077380440700593026482","0104627175131177215rE>.H",,"","2025-06-15 15:13:00","4217148578","998378c5-35cf-44b5-8307-0ccb6182b0eb","Нет",,,,,,,,"04627175131177","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700593026","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:19:56","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195537380440700591798482","0104627175131030215er""zm",,"","2025-06-15 15:15:00","4217148578","acf5dede-e827-4a65-83aa-a8cf935e4233","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:17:25","Молочная продукция","Томская область","Томская обл, Кожевниковский р-н, с Кожевниково, ул Гагарина, 16, стр 3","72557384440800324163482","0104627175131030215An5DX",,"","2025-06-15 15:10:00","4217148578","fe4746f9-6821-456e-8ae2-9bc207744417","Нет",,,,,,,,"04627175131030","fcac5524-3d16-4ace-8f1b-16beddafcc11","Кожевниковский","7384440800324163","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:14:50","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108487384440800323460482","0104627175131177215XYqHE",,"","2025-06-15 15:09:00","4217148578","50a1fb00-82ae-431c-92e8-bf7483ca1850","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:12:37","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","426827380440700585806482","0104627175131177215HgQTM",,"","2025-06-15 15:06:00","4217148578","7f10badb-ce14-46bf-858b-906da87f393e","Нет",,,,,,,,"04627175131177","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585806","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:12:37","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51757380440801919398482","0104627175131030215NDaDD",,"","2025-06-15 15:06:00","4217148578","1e3775ef-781c-430c-9a48-bacc6527ceef","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:09:57","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108467384440800323460482","0104627175131177215GON/)",,"","2025-06-15 15:02:00","4217148578","2fffff19-a7a0-478c-8874-e8bd92869ab8","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:09:57","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","39877380440801914773482","0104627175131177215pY=ym",,"","2025-06-15 15:03:00","4217148578","e458bbd5-bad7-4b1a-9d8b-9cad01fdcf10","Нет",,,,,,,,"04627175131177","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:09:57","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","39887380440801914773482","0104627175131030215j/yQE",,"","2025-06-15 15:04:00","4217148578","2cde0825-9fe8-455c-a2e4-26d0bd7533c5","Нет",,,,,,,,"04627175131030","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:07:32","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51747380440801919398482","0104627175131177215gjc.X",,"","2025-06-15 14:58:00","4217148578","ca52371a-8ecd-4c98-b8a4-2529bf2e593b","Нет",,,,,,,,"04627175131177","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:07:32","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85757384440800324154482","0104627175131177215Wl>mL",,"","2025-06-15 15:00:00","4217148578","def1eb1b-2864-4d58-b01f-cd58381aaa77","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:07:32","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","98897380440700650079482","01046271751311772154MDk*",,"","2025-06-15 14:59:00","4217148578","161a2a6e-b717-4195-8c5b-165b558ac594","Нет",,,,,,,,"04627175131177","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650079","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:05:15","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51737380440801919398482","0104627175131030215n;MKO",,"","2025-06-15 14:56:00","4217148578","ab8ba901-e16d-4245-afb3-1cf16b40ab2b","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:02:36","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183577384440800323789482","0104627175131030215/lwM*",,"","2025-06-15 14:54:00","4217148578","e64603f9-d525-4f8b-be4a-61504f747010","Нет",,,,,,,,"04627175131030","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:02:36","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","39837380440801914773482","0104627175131177215I8tqZ",,"","2025-06-15 14:54:00","4217148578","8fca5999-caa8-4787-b2ca-9d9a8033ff82","Нет",,,,,,,,"04627175131177","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:50:56","Молочная продукция","Томская область","Томская обл, Кожевниковский р-н, с Кожевниково, ул Гагарина, 16, стр 3","72097384440800324203482","0104627175131030215AquUq",,"","2025-06-15 14:38:00","4217148578","c68fcd5b-f03b-4f50-b102-167b93e16b74","Нет",,,,,,,,"04627175131030","fcac5524-3d16-4ace-8f1b-16beddafcc11","Кожевниковский","7384440800324203","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51627380440801919398482","0104607024030486215tk9=,",,"","2025-06-15 14:36:00","4217148578","050a1262-f45d-478c-9835-ecac2d3c9c7d","Нет",,,,,,,,"04607024030486","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51627380440801919398482","0104607024030486215-tkRr",,"","2025-06-15 14:36:00","4217148578","197c298c-78f7-4a4d-93a9-c47dc99b7ab7","Нет",,,,,,,,"04607024030486","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51627380440801919398482","0104607024030486215Tkc,Y",,"","2025-06-15 14:36:00","4217148578","6879153d-27cb-4069-a228-961f0090a119","Нет",,,,,,,,"04607024030486","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51627380440801919398482","0104607024030486215TLhXE",,"","2025-06-15 14:36:00","4217148578","ca5651f2-34a7-4d7e-a9cc-f858d4cfe6e7","Нет",,,,,,,,"04607024030486","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51627380440801919398482","0104607024030486215Tk-PC",,"","2025-06-15 14:36:00","4217148578","b48fee86-d818-4fc6-aa9c-787a8924ad4c","Нет",,,,,,,,"04607024030486","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:48:35","Молочная продукция","Томская область","Томская обл, Асиновский р-н, г Асино, ул Ивана Буева, 63","105947384440800323837482","0104627175131177215<xfKa",,"","2025-06-15 14:35:00","4217148578","a495440d-56d5-4aa8-8611-d01d6995919e","Нет",,,,,,,,"04627175131177","e97cea1d-2fae-4e46-aab1-ab362cfd2841","Асиновский","7384440800323837","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:48:35","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","79477380440700585807482","0104606599003758215qM/qR",,"","2025-06-15 14:36:00","4217148578","8384cab4-0867-46c6-8051-93575b280de5","Нет",,,,,,,,"04606599003758","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585807","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:44:07","Молочная продукция","Томская область","Томская обл, г Томск, ул Мокрушина, 9, стр 13","18847384440900690351482","0104627175131177215-egxN",,"","2025-06-15 14:31:00","4217148578","06850cfa-e88c-4c14-bdc9-c1ea0d0bbc8c","Нет",,,,,,,,"04627175131177","8a4390b9-fa89-4252-a670-91e7a54228e2","Томск","7384440900690351","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:44:07","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","79457380440700585807482","01046271751311772151%+ap",,"","2025-06-15 14:33:00","4217148578","7b83f061-c97d-40f4-bac5-7d538e648666","Нет",,,,,,,,"04627175131177","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585807","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 13:44:05","Молочная продукция","Томская область","Томская обл, Асиновский р-н, г Асино, ул Ивана Буева, 63","48957384440800323830482","0104606779973208215TmDJE",,"","2025-06-06 13:42:00","4217148578","6a2a776f-9a2e-44a7-aa01-78953a3ca77a","Нет",,,,,,,,"04606779973208","e97cea1d-2fae-4e46-aab1-ab362cfd2841","Асиновский","7384440800323830","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:41:47","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","193747380440700591926482","0104627175131030215BU0I9",,"","2025-06-15 14:27:00","4217148578","f67d2252-cbba-499f-8e94-449b6120dfab","Нет",,,,,,,,"04627175131030","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700591926","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:41:47","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","193747380440700591926482","0104627175131030215bWWk>",,"","2025-06-15 14:27:00","4217148578","36491950-8d27-44df-a023-dce20fcf9ed8","Нет",,,,,,,,"04627175131030","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700591926","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:39:13","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108397384440800323460482","0104627175131030215HOFk0",,"","2025-06-15 14:23:00","4217148578","345adb07-7084-4b94-9094-9346d72f4b75","Нет",,,,,,,,"04627175131030","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
